timestamp,experiment,method,image_pair,condition,num_kp_img1,num_kp_img2,desc_dim_img1,desc_dtype,num_raw_matches,num_good_matches,num_ransac_inliers,num_ransac_outliers,inlier_ratio,time_feat_s,time_match_s,time_ransac_s,reprojection_error_px,homography_success,failure_reason,panorama_w,panorama_h,pano_valid_ratio,pano_lap_variance,time_total_s,ratio_threshold,ransac_threshold,rotation_angle_deg,scale_factor,viewpoint_level,viewpoint_offset_px,illumination_tag,brightness_delta,contrast_factor,illumination_type
2026-08-28T02:43:17.954426+00:00,pipeline_run,ORB,img1-img2,cli,1000,1002,32,uint8,279,279,46,233,0.1649,0.1242,0.0115,0.0629,1.611,True,,817,755,0.7985,1943.57,4.8413,0.75,5.0,,,,,,,,
2026-08-28T02:43:23.037103+00:00,pipeline_run,ORB,img2-img3,cli,1002,1000,32,uint8,395,395,233,162,0.5899,0.0233,0.0115,0.0028,0.932,True,,1281,608,0.9841,2310.63,5.0685,0.75,5.0,,,,,,,,
